ds,y,measurement
2011-02-17T15:00:00Z,7.957877358489809,views
2011-02-18T15:00:00Z,8.02355239240435,views
2011-02-19T15:00:00Z,7.549082710812289,views
2011-02-20T15:00:00Z,7.51969240411654,views
2011-02-21T15:00:00Z,7.871692664323651,views
2011-02-22T15:00:00Z,7.68156036255954,views
2011-02-23T15:00:00Z,7.732369222284389,views
2011-02-24T15:00:00Z,7.7823903355874595,views
2011-02-25T15:00:00Z,7.6563371664301805,views
2011-02-26T15:00:00Z,7.483244416073849,views
2011-02-27T15:00:00Z,7.5989004568714105,views
2011-02-28T15:00:00Z,7.786136437783071,views
2011-03-01T15:00:00Z,7.750614732770409,views
2011-03-02T15:00:00Z,7.764720544771481,views
2011-03-03T15:00:00Z,7.70481192293259,views
2011-03-04T15:00:00Z,7.6586995582683,views
2011-03-05T15:00:00Z,7.34729970074316,views
2011-03-06T15:00:00Z,7.54433210805369,views
2011-03-07T15:00:00Z,7.74716496652033,views
2011-03-08T15:00:00Z,7.6889133368647995,views
2011-03-09T15:00:00Z,7.77064523412918,views
2011-03-10T15:00:00Z,7.6118423995804205,views
2011-03-11T15:00:00Z,7.4877337614364405,views
2011-03-12T15:00:00Z,7.55747290161475,views
2011-03-13T15:00:00Z,7.568379267836519,views
2011-03-14T15:00:00Z,7.52563997504154,views
2011-03-15T15:00:00Z,7.66199755890189,views
2011-03-16T15:00:00Z,7.41637847919293,views
2011-03-17T15:00:00Z,7.44366368311559,views
2011-03-18T15:00:00Z,7.31654817718298,views
2011-03-19T15:00:00Z,7.174724309836379,views
2011-03-20T15:00:00Z,7.24779258176785,views
2011-03-21T15:00:00Z,7.4139702901904405,views
2011-03-22T15:00:00Z,7.529406457837009,views
2011-03-23T15:00:00Z,7.63964228785801,views
2011-03-24T15:00:00Z,8.269756947532981,views
2011-03-25T15:00:00Z,8.33134542484572,views
2011-03-26T15:00:00Z,7.7844732357364705,views
2011-03-27T15:00:00Z,7.480992162869519,views
2011-03-28T15:00:00Z,7.587817219993429,views
2011-03-29T15:00:00Z,7.67182679787878,views
2011-03-30T15:00:00Z,7.597396320212789,views
2011-03-31T15:00:00Z,7.67740043051481,views
2011-04-01T15:00:00Z,7.48436864328613,views
2011-04-02T15:00:00Z,7.2612250919719195,views
2011-04-03T15:00:00Z,7.39203156751459,views
2011-04-04T15:00:00Z,7.4283331941908095,views
2011-04-05T15:00:00Z,7.55747290161475,views
2011-04-06T15:00:00Z,7.48885295573346,views
2011-04-07T15:00:00Z,7.42714413340862,views
2011-04-08T15:00:00Z,8.215276958936629,views
2011-04-09T15:00:00Z,8.493719835230591,views
2011-04-10T15:00:00Z,8.14322675036744,views
2011-04-11T15:00:00Z,8.12177741916107,views
2011-04-12T15:00:00Z,8.20794694104862,views
2011-04-13T15:00:00Z,8.519789817263499,views
2011-04-14T15:00:00Z,8.57470709761684,views
2011-04-15T15:00:00Z,8.04782935745784,views
2011-04-16T15:00:00Z,7.4877337614364405,views
2011-04-17T15:00:00Z,7.56631101477246,views
2011-04-18T15:00:00Z,7.9976631270200995,views
2011-04-19T15:00:00Z,8.00836557031292,views
2011-04-20T15:00:00Z,7.91498300584839,views
2011-04-21T15:00:00Z,7.8804263442924,views
2011-04-22T15:00:00Z,7.84893372636407,views
2011-04-23T15:00:00Z,7.50823877467866,views
2011-04-24T15:00:00Z,7.66058546170326,views
2011-04-25T15:00:00Z,8.02747653086048,views
2011-04-26T15:00:00Z,8.100464891029361,views
2011-04-27T15:00:00Z,8.18088094199639,views
2011-04-28T15:00:00Z,8.33351070898294,views
2011-04-29T15:00:00Z,8.64100247714252,views
2011-04-30T15:00:00Z,8.46315930292375,views
2011-05-01T15:00:00Z,8.01201823915906,views
2011-05-02T15:00:00Z,7.79564653633459,views
2011-05-03T15:00:00Z,7.705712823894429,views
2011-05-04T15:00:00Z,7.778630147325809,views
2011-05-05T15:00:00Z,7.81237820598861,views
2011-05-06T15:00:00Z,7.561641745588781,views
2011-05-07T15:00:00Z,7.26332961747684,views
2011-05-08T15:00:00Z,7.35564110297425,views
2011-05-09T15:00:00Z,7.47477218239787,views
2011-05-10T15:00:00Z,7.53422832627409,views
2011-05-11T15:00:00Z,7.629975707027791,views
2011-05-12T15:00:00Z,7.62608275807238,views
2011-05-13T15:00:00Z,7.444833273892191,views
2011-05-14T15:00:00Z,7.11963563801764,views
2011-05-15T15:00:00Z,7.370230641807081,views
2011-05-16T15:00:00Z,7.54115245513631,views
2011-05-17T15:00:00Z,7.5137092478397,views
2011-05-18T15:00:00Z,7.590346945602571,views
2011-05-19T15:00:00Z,7.548028969935009,views
2011-05-20T15:00:00Z,7.36833968631138,views
2011-05-21T15:00:00Z,7.113142108707089,views
2011-05-22T15:00:00Z,7.23705902612474,views
2011-05-23T15:00:00Z,7.487173694213741,views
2011-05-24T15:00:00Z,7.612336837167749,views
2011-05-25T15:00:00Z,8.21716859576607,views
2011-05-26T15:00:00Z,7.666690200080089,views
2011-05-27T15:00:00Z,7.32646561384032,views
2011-05-28T15:00:00Z,7.09340462586877,views
2011-05-29T15:00:00Z,7.139660335964919,views
2011-05-30T15:00:00Z,7.4036702900123705,views
2011-05-31T15:00:00Z,7.42595365707754,views
2011-06-01T15:00:00Z,7.43779512167193,views
2011-06-02T15:00:00Z,7.55328660560042,views
2011-06-03T15:00:00Z,7.32184971378836,views
2011-06-04T15:00:00Z,7.10332206252611,views
2011-06-05T15:00:00Z,7.110696122978831,views
2011-06-06T15:00:00Z,7.48211892355212,views
2011-06-07T15:00:00Z,7.54591815120932,views
2011-06-08T15:00:00Z,7.32778053842163,views
2011-06-09T15:00:00Z,7.219642040130741,views
2011-06-10T15:00:00Z,7.363279586963039,views
2011-06-11T15:00:00Z,7.18841273649695,views
2011-06-12T15:00:00Z,7.25063551189868,views
2011-06-13T15:00:00Z,7.4500795698074995,views
2011-06-14T15:00:00Z,7.19743535409659,views
2011-06-15T15:00:00Z,7.4193805829186905,views
2011-06-16T15:00:00Z,7.37963215260955,views
2011-06-17T15:00:00Z,7.40306109109009,views
2011-06-18T15:00:00Z,7.51588908521513,views
2011-06-19T15:00:00Z,7.63723438878947,views
2011-06-20T15:00:00Z,7.52617891334615,views
2011-06-21T15:00:00Z,7.318539548567901,views
2011-06-22T15:00:00Z,7.38212436573751,views
2011-06-23T15:00:00Z,7.74975340627444,views
2011-06-24T15:00:00Z,7.676009932028889,views
2011-06-25T15:00:00Z,7.26612877955645,views
2011-06-26T15:00:00Z,7.58324752430336,views
2011-06-27T15:00:00Z,7.56682847920833,views
2011-06-28T15:00:00Z,7.560080465021829,views
2011-06-29T15:00:00Z,7.63288550539513,views
2011-06-30T15:00:00Z,7.5005294853952895,views
2011-07-01T15:00:00Z,7.42356844425917,views
2011-07-02T15:00:00Z,7.3901814282264295,views
2011-07-03T15:00:00Z,7.2100796281707895,views
2011-07-04T15:00:00Z,7.94555542825349,views
2011-07-05T15:00:00Z,7.5999019592085,views
2011-07-06T15:00:00Z,7.562681246721881,views
2011-07-07T15:00:00Z,7.6118423995804205,views
2011-07-08T15:00:00Z,8.99998964246073,views
2011-07-09T15:00:00Z,8.73793385811414,views
2011-07-10T15:00:00Z,8.26796230533871,views
2011-07-11T15:00:00Z,7.77904864492556,views
2011-07-12T15:00:00Z,7.5786568505947605,views
2011-07-13T15:00:00Z,7.6053923648149295,views
2011-07-14T15:00:00Z,8.29179710504873,views
2011-07-15T15:00:00Z,7.61775957660851,views
2011-07-16T15:00:00Z,7.358830898342349,views
2011-07-17T15:00:00Z,7.68662133494462,views
2011-07-18T15:00:00Z,7.75362354655975,views
2011-07-19T15:00:00Z,7.77904864492556,views
2011-07-20T15:00:00Z,8.057060681965769,views
2011-07-21T15:00:00Z,7.8984110928116,views
2011-07-22T15:00:00Z,7.7972912735474695,views
2011-07-23T15:00:00Z,7.5153445711804405,views
2011-07-24T15:00:00Z,7.482681828154651,views
2011-07-25T15:00:00Z,7.886832998955059,views
2011-07-26T15:00:00Z,8.39728289474368,views
2011-07-27T15:00:00Z,8.26770566476243,views
2011-07-28T15:00:00Z,8.236155661683119,views
2011-07-29T15:00:00Z,8.38890517111471,views
2011-07-30T15:00:00Z,9.0788640091878,views
2011-07-31T15:00:00Z,9.632990304838449,views
2011-08-01T15:00:00Z,8.94780609305705,views
2011-08-02T15:00:00Z,8.539345996057369,views
2011-08-03T15:00:00Z,8.3478273457825,views
2011-08-04T15:00:00Z,8.32530602975258,views
2011-08-05T15:00:00Z,8.25556865328375,views
2011-08-06T15:00:00Z,8.09712193091871,views
2011-08-07T15:00:00Z,8.135932772004889,views
2011-08-08T15:00:00Z,8.01895468315572,views
2011-08-09T15:00:00Z,8.086102535669099,views
2011-08-10T15:00:00Z,8.13329386122263,views
2011-08-11T15:00:00Z,8.04974629095219,views
2011-08-12T15:00:00Z,8.19063168090354,views
2011-08-13T15:00:00Z,8.04334217044161,views
2011-08-14T15:00:00Z,8.43814998407578,views
2011-08-15T15:00:00Z,8.10741881171997,views
2011-08-16T15:00:00Z,8.16876982367527,views
2011-08-17T15:00:00Z,8.17470288246946,views
2011-08-18T15:00:00Z,8.29129585190541,views
2011-08-19T15:00:00Z,8.3059782109673,views
2011-08-20T15:00:00Z,8.42310226801664,views
2011-08-21T15:00:00Z,8.75621009188674,views
2011-08-22T15:00:00Z,8.72583205652757,views
2011-08-23T15:00:00Z,8.707482917859371,views
2011-08-24T15:00:00Z,8.51077262361331,views
2011-08-25T15:00:00Z,8.70217786562968,views
2011-08-26T15:00:00Z,8.580543506917,views
2011-08-27T15:00:00Z,9.22542600939422,views
2011-08-28T15:00:00Z,8.41116578677071,views
2011-08-29T15:00:00Z,8.45190772471761,views
2011-08-30T15:00:00Z,8.77183540978982,views
2011-08-31T15:00:00Z,8.23880116587155,views
2011-09-01T15:00:00Z,8.15708378502887,views
2011-09-03T15:00:00Z,8.03915739047324,views
2011-09-04T15:00:00Z,8.1185050675871,views
2011-09-05T15:00:00Z,9.185637759335812,views
2011-09-06T15:00:00Z,9.15239341202133,views
2011-09-07T15:00:00Z,9.02617712030286,views
2011-09-08T15:00:00Z,9.74226190403691,views
2011-09-09T15:00:00Z,10.0828463914793,views
2011-09-10T15:00:00Z,9.11107237031751,views
2011-09-11T15:00:00Z,9.738789780495722,views
2011-09-12T15:00:00Z,9.614938437645,views
2011-09-13T15:00:00Z,9.34801317710126,views
2011-09-14T15:00:00Z,8.55429627936774,views
2011-09-15T15:00:00Z,8.44955654270043,views
2011-09-16T15:00:00Z,8.430545384690571,views
2011-09-17T15:00:00Z,8.605387202152151,views
2011-09-18T15:00:00Z,9.219894584780999,views
2011-09-19T15:00:00Z,9.50076867009599,views
2011-09-20T15:00:00Z,9.52230033688749,views
2011-09-21T15:00:00Z,8.478868077094571,views
2011-09-22T15:00:00Z,8.28349412616251,views
2011-09-23T15:00:00Z,8.268988209506661,views
2011-09-24T15:00:00Z,8.28324144138542,views
2011-09-25T15:00:00Z,9.03013657115323,views
2011-09-26T15:00:00Z,10.252558660448098,views
2011-09-27T15:00:00Z,9.16659744902826,views
2011-09-28T15:00:00Z,8.27537637483641,views
2011-09-29T15:00:00Z,8.3466420902212,views
2011-09-30T15:00:00Z,8.42156296040099,views
2011-10-01T15:00:00Z,8.194505509765639,views
2011-10-02T15:00:00Z,8.87766093359367,views
2011-10-03T15:00:00Z,8.9941724343984,views
2011-10-04T15:00:00Z,9.55676293945056,views
2011-10-05T15:00:00Z,8.4144957931779,views
2011-10-06T15:00:00Z,8.31139827843664,views
2011-10-07T15:00:00Z,8.365672383775001,views
2011-10-08T15:00:00Z,8.14902386805177,views
2011-10-09T15:00:00Z,8.968268810776449,views
2011-10-10T15:00:00Z,8.88322423027899,views
2011-10-11T15:00:00Z,8.70450228972123,views
2011-10-12T15:00:00Z,8.23297179059344,views
2011-10-13T15:00:00Z,8.173011311724968,views
2011-10-14T15:00:00Z,8.13446757027756,views
2011-10-15T15:00:00Z,8.83433697401764,views
2011-10-16T15:00:00Z,9.089753408987061,views
2011-10-17T15:00:00Z,9.0107912695156,views
2011-10-18T15:00:00Z,8.717518372649769,views
2011-10-19T15:00:00Z,8.42200300441249,views
2011-10-21T15:00:00Z,8.20712916807133,views
2011-10-22T15:00:00Z,8.054840221101019,views
2011-10-23T15:00:00Z,8.83156587912106,views
2011-10-24T15:00:00Z,10.1827467519768,views
2011-10-25T15:00:00Z,8.80986280537906,views
2011-10-26T15:00:00Z,8.76013937002663,views
2011-10-27T15:00:00Z,8.88502565805085,views
2011-10-28T15:00:00Z,8.56159277871292,views
2011-10-29T15:00:00Z,8.2495751500002,views
2011-10-30T15:00:00Z,9.356602878954439,views
2011-10-31T15:00:00Z,9.127502093667179,views
2011-11-01T15:00:00Z,8.791029857045961,views
2011-11-02T15:00:00Z,8.65347080970879,views
2011-11-03T15:00:00Z,8.74337213127397,views
2011-11-04T15:00:00Z,8.867427438524981,views
2011-11-05T15:00:00Z,8.44009614103127,views
2011-11-06T15:00:00Z,9.375685304563019,views
2011-11-07T15:00:00Z,9.74102744483773,views
2011-11-08T15:00:00Z,8.83622857152601,views
2011-11-09T15:00:00Z,8.46104603079324,views
2011-11-10T15:00:00Z,8.216358332386159,views
2011-11-11T15:00:00Z,8.22844388300403,views
2011-11-12T15:00:00Z,8.0471895621705,views
2011-11-13T15:00:00Z,9.07234187381889,views
2011-11-14T15:00:00Z,9.467614782006539,views
2011-11-15T15:00:00Z,8.986696695620289,views
2011-11-16T15:00:00Z,8.43923164994653,views
2011-11-17T15:00:00Z,8.42398080969406,views
2011-11-18T15:00:00Z,8.588024372176829,views
2011-11-19T15:00:00Z,8.25400859056484,views
2011-11-20T15:00:00Z,8.74512525946224,views
2011-11-21T15:00:00Z,9.49514330367712,views
2011-11-22T15:00:00Z,8.72469504674049,views
2011-11-23T15:00:00Z,8.35960327084147,views
2011-11-24T15:00:00Z,8.76374072050946,views
2011-11-25T15:00:00Z,8.7279402223939,views
2011-11-26T15:00:00Z,8.38548870041881,views
2011-11-27T15:00:00Z,9.3130774494273,views
2011-11-28T15:00:00Z,9.306195857619699,views
2011-11-29T15:00:00Z,9.84675845829004,views
2011-11-30T15:00:00Z,8.79679268767466,views
2011-12-01T15:00:00Z,8.64611397148308,views
2011-12-02T15:00:00Z,8.9398431242785,views
2011-12-03T15:00:00Z,8.84375938191798,views
2011-12-04T15:00:00Z,9.7005142080113,views
2011-12-05T15:00:00Z,9.53914039514886,views
2011-12-06T15:00:00Z,8.9082888855571,views
2011-12-07T15:00:00Z,9.02183976410551,views
2011-12-08T15:00:00Z,9.109635667854551,views
2011-12-09T15:00:00Z,8.87164566750187,views
2011-12-10T15:00:00Z,8.38228942895144,views
2011-12-11T15:00:00Z,9.232297539328231,views
2011-12-12T15:00:00Z,9.85287823470959,views
2011-12-13T15:00:00Z,8.84707231256781,views
2011-12-14T15:00:00Z,8.53346016388011,views
2011-12-15T15:00:00Z,8.588024372176829,views
2011-12-16T15:00:00Z,8.48549610467298,views
2011-12-17T15:00:00Z,8.18979961872823,views
2011-12-18T15:00:00Z,9.49687178267057,views
2011-12-19T15:00:00Z,9.462809688672221,views
2011-12-20T15:00:00Z,8.843470781627381,views
2011-12-21T15:00:00Z,8.36310917603352,views
2011-12-22T15:00:00Z,8.60575336839572,views
2011-12-23T15:00:00Z,6.586171654854669,views
2011-12-26T15:00:00Z,7.635786861395579,views
2011-12-27T15:00:00Z,9.24879155835043,views
2011-12-28T15:00:00Z,8.88072457615146,views
2011-12-29T15:00:00Z,8.69617584694468,views
2011-12-30T15:00:00Z,8.45382731579442,views
2011-12-31T15:00:00Z,8.14467918344776,views
2012-01-01T15:00:00Z,9.076351731972869,views
2012-01-02T15:00:00Z,10.2446985435045,views
2012-01-03T15:00:00Z,9.858280959698051,views
2012-01-04T15:00:00Z,9.187583384853571,views
2012-01-05T15:00:00Z,8.762489547371581,views
2012-01-06T15:00:00Z,8.5016733797582,views
2012-01-07T15:00:00Z,8.655214489313611,views
2012-01-08T15:00:00Z,10.0388921895423,views
2012-01-09T15:00:00Z,9.46436224293533,views
2012-01-10T15:00:00Z,8.97309789628247,views
2012-01-11T15:00:00Z,8.95557714628151,views
2012-01-12T15:00:00Z,8.91945316857545,views
2012-01-13T15:00:00Z,8.726318950962241,views
2012-01-14T15:00:00Z,8.73921611506174,views
2012-01-15T15:00:00Z,10.261965869419999,views
2012-01-16T15:00:00Z,10.5694947531438,views
2012-01-17T15:00:00Z,9.561208488881132,views
2012-01-18T15:00:00Z,9.60400276796519,views
2012-01-19T15:00:00Z,10.0861007334703,views
2012-01-20T15:00:00Z,9.72841962445348,views
2012-01-21T15:00:00Z,9.41205597587677,views
2012-01-22T15:00:00Z,9.84357829978222,views
2012-01-23T15:00:00Z,11.572175024174198,views
2012-01-24T15:00:00Z,10.2817184876905,views
2012-01-25T15:00:00Z,10.1697672187275,views
2012-01-26T15:00:00Z,9.68290322361684,views
2012-01-27T15:00:00Z,9.895505782794471,views
2012-01-28T15:00:00Z,9.37627844951961,views
2012-01-29T15:00:00Z,9.58217975243469,views
2012-01-30T15:00:00Z,10.341452118734901,views
2012-01-31T15:00:00Z,10.333970423619599,views
2012-02-01T15:00:00Z,10.2182252970113,views
2012-02-02T15:00:00Z,9.73406247747719,views
2012-02-03T15:00:00Z,10.1874627630566,views
2012-02-04T15:00:00Z,9.888576939800368,views
2012-02-05T15:00:00Z,11.075086947327001,views
2012-02-06T15:00:00Z,12.6735418157462,views
2012-02-07T15:00:00Z,10.924696702357302,views
2012-02-08T15:00:00Z,10.1815358690196,views
2012-02-09T15:00:00Z,9.86339445896968,views
2012-02-10T15:00:00Z,9.92573816147095,views
2012-02-11T15:00:00Z,9.40153907670774,views
2012-02-12T15:00:00Z,9.334414687078109,views
2012-02-13T15:00:00Z,9.147507062804609,views
2012-02-14T15:00:00Z,8.913953858894251,views
2012-02-15T15:00:00Z,9.180190395025301,views
2012-02-16T15:00:00Z,9.05718919248201,views
2012-02-17T15:00:00Z,8.71275997496021,views
2012-02-18T15:00:00Z,8.403128235128259,views
2012-02-19T15:00:00Z,8.29479935899257,views
2012-02-20T15:00:00Z,9.11591979635669,views
2012-02-21T15:00:00Z,8.95156964301882,views
2012-02-22T15:00:00Z,8.3513747067213,views
2012-02-23T15:00:00Z,8.65381978894806,views
2012-02-24T15:00:00Z,8.6429443967218,views
2012-02-25T15:00:00Z,8.71620797115185,views
2012-02-26T15:00:00Z,8.36497397843873,views
2012-02-27T15:00:00Z,8.37378460812088,views
2012-02-28T15:00:00Z,8.51719319141624,views
2012-02-29T15:00:00Z,8.318254328798849,views
2012-03-01T15:00:00Z,8.39547743273214,views
2012-03-02T15:00:00Z,8.322880021769901,views
2012-03-03T15:00:00Z,8.24564690087386,views
2012-03-04T15:00:00Z,8.63194942871443,views
2012-03-05T15:00:00Z,8.31066090590723,views
2012-03-06T15:00:00Z,8.43294163896865,views
2012-03-07T15:00:00Z,11.644830535850199,views
2012-03-08T15:00:00Z,11.363287918949801,views
2012-03-09T15:00:00Z,10.6929444132335,views
2012-03-10T15:00:00Z,10.334392961126099,views
2012-03-11T15:00:00Z,9.986080850839981,views
2012-03-12T15:00:00Z,10.2820952064744,views
2012-03-13T15:00:00Z,10.1943645158844,views
2012-03-14T15:00:00Z,10.095470619600698,views
2012-03-15T15:00:00Z,10.1468650106811,views
2012-03-16T15:00:00Z,10.140888975597,views
2012-03-17T15:00:00Z,10.2095373998461,views
2012-03-18T15:00:00Z,10.033682134194,views
2012-03-19T15:00:00Z,11.082834617035699,views
2012-03-20T15:00:00Z,11.174483289292601,views
2012-03-21T15:00:00Z,10.779289567680099,views
2012-03-22T15:00:00Z,9.9475044379529,views
2012-03-23T15:00:00Z,9.376024287617108,views
2012-03-24T15:00:00Z,8.997765772011212,views
2012-03-25T15:00:00Z,8.832879460277619,views
2012-03-26T15:00:00Z,8.89822898560123,views
2012-03-27T15:00:00Z,8.76467807411661,views
2012-03-28T15:00:00Z,8.54110501146255,views
2012-03-29T15:00:00Z,8.39615486303918,views
2012-03-30T15:00:00Z,8.31238059678675,views
2012-03-31T15:00:00Z,8.34117174717076,views
2012-04-01T15:00:00Z,8.1300590399928,views
2012-04-02T15:00:00Z,8.35819745992578,views
2012-04-03T15:00:00Z,8.35561499576018,views
2012-04-04T15:00:00Z,8.181720455128112,views
2012-04-05T15:00:00Z,8.109525659752869,views
2012-04-06T15:00:00Z,8.06463647577422,views
2012-04-07T15:00:00Z,7.823245690685519,views
2012-04-08T15:00:00Z,7.85476918349913,views
2012-04-09T15:00:00Z,8.10167774745457,views
2012-04-10T15:00:00Z,8.09040229659332,views
2012-04-11T15:00:00Z,7.98989937494294,views
2012-04-12T15:00:00Z,8.098946748943339,views
2012-04-13T15:00:00Z,8.65381978894806,views
2012-04-14T15:00:00Z,8.04109100370863,views
2012-04-15T15:00:00Z,8.04974629095219,views
2012-04-16T15:00:00Z,8.22147894726719,views
2012-04-17T15:00:00Z,8.17075142375753,views
2012-04-18T15:00:00Z,8.3354314778808,views
2012-04-19T15:00:00Z,8.25660734462616,views
2012-04-20T15:00:00Z,8.057694194815591,views
2012-04-21T15:00:00Z,7.70796153183549,views
2012-04-22T15:00:00Z,7.91717198884578,views
2012-04-23T15:00:00Z,8.2602342916073,views
2012-04-24T15:00:00Z,8.288031567776459,views
2012-04-25T15:00:00Z,8.36869318309779,views
2012-04-26T15:00:00Z,8.63355299253243,views
2012-04-27T15:00:00Z,9.27246974344173,views
2012-04-28T15:00:00Z,8.67556352738768,views
2012-04-29T15:00:00Z,8.48342956126343,views
2012-05-01T15:00:00Z,8.17188200612782,views
2012-05-02T15:00:00Z,8.206583614320751,views
2012-05-03T15:00:00Z,8.18896686364888,views
2012-05-04T15:00:00Z,8.03073492409854,views
2012-05-05T15:00:00Z,8.054840221101019,views
2012-05-06T15:00:00Z,9.15514473650823,views
2012-05-07T15:00:00Z,8.83331693749932,views
2012-05-08T15:00:00Z,8.349720837472491,views
2012-05-09T15:00:00Z,8.18339736999843,views
2012-05-10T15:00:00Z,7.95647679803678,views
2012-05-11T15:00:00Z,7.8694017125770905,views
2012-05-12T15:00:00Z,7.70930833338587,views
2012-05-13T15:00:00Z,7.81923445385907,views
2012-05-14T15:00:00Z,7.83241092718792,views
2012-05-15T15:00:00Z,7.886832998955059,views
2012-05-16T15:00:00Z,8.03786623470962,views
2012-05-17T15:00:00Z,7.952615111651,views
2012-05-18T15:00:00Z,7.76768727718691,views
2012-05-19T15:00:00Z,7.47816969415979,views
2012-05-20T15:00:00Z,7.539027055824,views
2012-05-21T15:00:00Z,7.997999317979731,views
2012-05-22T15:00:00Z,8.30967689598773,views
2012-05-23T15:00:00Z,8.028781162487151,views
2012-05-24T15:00:00Z,7.790282380703481,views
2012-05-25T15:00:00Z,7.76174498465891,views
2012-05-26T15:00:00Z,7.47647238116391,views
2012-05-27T15:00:00Z,7.63964228785801,views
2012-05-28T15:00:00Z,7.65586401761606,views
2012-05-29T15:00:00Z,7.81963630236759,views
2012-05-30T15:00:00Z,7.81359155295243,views
2012-05-31T15:00:00Z,7.99057688174392,views
2012-06-01T15:00:00Z,7.81278281857758,views
2012-06-02T15:00:00Z,7.65775527113487,views
2012-06-03T15:00:00Z,7.6943928026294195,views
2012-06-04T15:00:00Z,7.84149292446001,views
2012-06-05T15:00:00Z,7.933438387627491,views
2012-06-06T15:00:00Z,7.651120175702701,views
2012-06-07T15:00:00Z,7.72356247227797,views
2012-06-08T15:00:00Z,7.880048200971579,views
2012-06-09T15:00:00Z,7.94093976232779,views
2012-06-10T15:00:00Z,7.75876054415766,views
2012-06-11T15:00:00Z,7.6333696496795795,views
2012-06-12T15:00:00Z,7.848543482456679,views
2012-06-13T15:00:00Z,7.89729647259588,views
2012-06-14T15:00:00Z,7.722234744709611,views
2012-06-15T15:00:00Z,7.712443834274991,views
2012-06-16T15:00:00Z,7.539558829301031,views
2012-06-17T15:00:00Z,7.911690520708341,views
2012-06-18T15:00:00Z,7.801391320291491,views
2012-06-19T15:00:00Z,8.401333305321701,views
2012-06-20T15:00:00Z,8.18144069571937,views
2012-06-21T15:00:00Z,7.86288203464149,views
2012-06-22T15:00:00Z,7.92407232492342,views
2012-06-23T15:00:00Z,7.56682847920833,views
2012-06-24T15:00:00Z,7.51914995766982,views
2012-06-25T15:00:00Z,7.648739788956241,views
2012-06-26T15:00:00Z,7.77064523412918,views
2012-06-27T15:00:00Z,7.6098622009135495,views
2012-06-28T15:00:00Z,7.591861714889929,views
2012-06-29T15:00:00Z,7.539027055824,views
2012-06-30T15:00:00Z,7.34536484041687,views
2012-07-01T15:00:00Z,7.46336304552002,views
2012-07-02T15:00:00Z,7.51479976048867,views
2012-07-03T15:00:00Z,7.6425241342329,views
2012-07-04T15:00:00Z,7.676009932028889,views
2012-07-05T15:00:00Z,7.55799495853081,views
2012-07-06T15:00:00Z,7.6889133368647995,views
2012-07-07T15:00:00Z,7.60638738977265,views
2012-07-08T15:00:00Z,7.582229194276461,views
2012-07-09T15:00:00Z,7.74196789982069,views
2012-07-10T15:00:00Z,7.7823903355874595,views
2012-07-11T15:00:00Z,8.00636756765025,views
2012-07-12T15:00:00Z,8.65102453904976,views
2012-07-13T15:00:00Z,8.40357646462927,views
2012-07-14T15:00:00Z,8.385032287813901,views
2012-07-15T15:00:00Z,8.02812905943176,views
2012-07-16T15:00:00Z,7.957877358489809,views
2012-07-17T15:00:00Z,7.995306620290821,views
2012-07-18T15:00:00Z,7.99226864327075,views
2012-07-19T15:00:00Z,7.935945103353701,views
2012-07-20T15:00:00Z,7.987864096085691,views
2012-07-21T15:00:00Z,7.78364059622125,views
2012-07-22T15:00:00Z,7.8087293067444,views
2012-07-23T15:00:00Z,8.0532511535491,views
2012-07-24T15:00:00Z,7.97590836016554,views
2012-07-25T15:00:00Z,8.12237124340655,views
2012-07-26T15:00:00Z,8.55986946569667,views
2012-07-27T15:00:00Z,8.927446816256198,views
2012-07-28T15:00:00Z,8.28576542051433,views
2012-07-29T15:00:00Z,8.28399930424853,views
2012-07-30T15:00:00Z,8.16337131645991,views
2012-07-31T15:00:00Z,7.914252278742441,views
2012-08-01T15:00:00Z,7.86441990499457,views
2012-08-02T15:00:00Z,8.07215530818825,views
2012-08-03T15:00:00Z,8.0802374162167,views
2012-08-04T15:00:00Z,8.12088602109284,views
2012-08-05T15:00:00Z,8.11312710422178,views
2012-08-06T15:00:00Z,8.14438886554762,views
2012-08-07T15:00:00Z,8.06463647577422,views
2012-08-08T15:00:00Z,7.9448467110020005,views
2012-08-09T15:00:00Z,8.24143968982973,views
2012-08-10T15:00:00Z,9.007367027451359,views
2012-08-11T15:00:00Z,8.66233195708248,views
2012-08-12T15:00:00Z,8.80056599227992,views
2012-08-13T15:00:00Z,8.3742461820963,views
2012-08-14T15:00:00Z,8.56407677731509,views
2012-08-15T15:00:00Z,8.38434727808281,views
2012-08-16T15:00:00Z,8.12651816878071,views
2012-08-17T15:00:00Z,8.390722527362291,views
2012-08-18T15:00:00Z,8.3351915834332,views
2012-08-19T15:00:00Z,8.927844826211699,views
2012-08-20T15:00:00Z,9.0079793598445,views
2012-08-21T15:00:00Z,8.378160982720681,views
2012-08-22T15:00:00Z,8.20330402679528,views
2012-08-23T15:00:00Z,8.38571682862785,views
2012-08-24T15:00:00Z,8.31115254800169,views
2012-08-25T15:00:00Z,8.74145611599836,views
2012-08-26T15:00:00Z,9.44295889365291,views
2012-08-27T15:00:00Z,9.145908511816788,views
2012-08-28T15:00:00Z,8.58951385299586,views
2012-08-29T15:00:00Z,8.46484671104403,views
2012-08-30T15:00:00Z,8.36590507720246,views
2012-08-31T15:00:00Z,8.56541176368671,views
2012-09-01T15:00:00Z,8.4724050086261,views
